GEO_ID,NAME,DP03_0032E,DP03_0033E,DP03_0034E,DP03_0035E,DP03_0036E,DP03_0037E,DP03_0038E,DP03_0039E,DP03_0040E,DP03_0041E,DP03_0042E,DP03_0043E,DP03_0044E,DP03_0045E
0500000US37031,"Carteret County, North Carolina",31115,480,2992,1806,1293,3857,1101,56,2560,2558,6287,4119,1103,2903
0500000US37035,"Catawba County, North Carolina",70179,589,4036,16820,3536,8314,3884,490,3058,4179,12905,5610,4390,2368
0500000US37045,"Cleveland County, North Carolina",39686,1040,2190,7744,915,5996,1936,157,1835,3127,8417,3412,1789,1128
0500000US37049,"Craven County, North Carolina",37167,530,2662,3569,250,2970,2007,720,1479,2284,8149,4330,2302,5915
0500000US37051,"Cumberland County, North Carolina",118665,1067,7687,8116,1915,14756,5028,1406,4081,9828,34486,11613,6835,11847
0500000US37057,"Davidson County, North Carolina",71092,178,3982,14799,1491,9531,3620,1151,3468,5337,16089,5761,3277,2408
0500000US37063,"Durham County, North Carolina",128308,741,8204,6370,2397,9274,4346,3021,7056,19019,44697,10876,6978,5329
0500000US37067,"Forsyth County, North Carolina",156458,401,9593,18428,6150,16880,6065,2006,10562,16118,43094,15330,7335,4496
0500000US37071,"Gaston County, North Carolina",82205,96,4800,14765,3347,10042,4661,659,4262,6596,17652,7491,5063,2771
0500000US37081,"Guilford County, North Carolina",224194,722,11536,28502,9802,27005,9627,4682,16934,22658,52433,22962,11039,6292
0500000US37085,"Harnett County, North Carolina",43834,786,3908,4451,617,6009,1741,404,2105,4258,10104,3685,1460,4306
0500000US37089,"Henderson County, North Carolina",43065,411,2095,4840,670,6568,1754,162,2635,4701,10406,3912,2318,2593
0500000US37097,"Iredell County, North Carolina",66675,854,4258,12766,2483,10851,2287,1376,3997,4838,12892,6426,2200,1447
0500000US37101,"Johnston County, North Carolina",77471,827,6849,9131,3297,9889,3746,1472,5545,7151,14736,5028,3211,6589
0500000US37109,"Lincoln County, North Carolina",33558,323,2996,5670,1054,3980,3027,535,2374,2185,6325,2857,1353,879
0500000US37119,"Mecklenburg County, North Carolina",445716,429,29969,38831,16776,52531,25589,12104,54496,54248,82440,43585,24148,10570
0500000US37125,"Moore County, North Carolina",33566,697,2586,2724,677,4305,769,130,1596,2854,9343,4148,2126,1611
0500000US37127,"Nash County, North Carolina",42790,568,2542,7479,1504,5688,1789,1130,3320,2439,9395,3385,1834,1717
0500000US37129,"New Hanover County, North Carolina",96896,171,6678,6084,3004,12148,3679,3053,5265,10508,24367,13117,5648,3174
0500000US37133,"Onslow County, North Carolina",55285,439,4102,2365,236,6470,2310,766,3112,4890,12253,7939,2318,8085
0500000US37135,"Orange County, North Carolina",64273,493,4034,3269,937,6765,1067,875,3172,6742,24187,7145,3539,2048
0500000US37147,"Pitt County, North Carolina",80520,942,5523,7452,2902,9481,2746,1266,4121,5442,25498,7827,4529,2791
0500000US37151,"Randolph County, North Carolina",62781,1501,4813,17595,1500,7449,2487,521,2662,4442,11236,4377,2866,1332
0500000US37155,"Robeson County, North Carolina",44599,1158,4871,7188,752,4844,2082,191,2315,1767,11694,3123,2021,2593
0500000US37157,"Rockingham County, North Carolina",38656,406,1984,10303,895,4793,1859,62,2069,2618,7699,2079,2090,1799
0500000US37159,"Rowan County, North Carolina",58312,872,5140,7419,2673,9820,3351,410,1880,3353,13624,4637,2760,2373
0500000US37161,"Rutherford County, North Carolina",24827,204,1233,5439,574,2959,1288,284,1342,1390,6571,1596,1310,637
0500000US37171,"Surry County, North Carolina",31605,180,3372,4486,1024,3631,1116,438,1964,2219,8036,1600,2218,1321
0500000US37179,"Union County, North Carolina",94191,1787,7713,13632,2496,11223,3729,2323,8878,9650,17679,5786,5786,3509
0500000US37183,"Wake County, North Carolina",448710,1525,24783,38715,14416,51145,17584,11500,29963,73272,95599,41681,21437,27090
0500000US37191,"Wayne County, North Carolina",51470,2886,2710,7907,2312,6397,1844,781,1641,2656,11874,3296,3014,4152
0500000US37193,"Wilkes County, North Carolina",26578,501,1701,4159,944,5103,696,280,1599,1395,6411,1877,933,979
0500000US37195,"Wilson County, North Carolina",32301,1392,2076,5580,1500,3258,1059,320,2114,2480,7513,2259,1300,1450
0500000US38015,"Burleigh County, North Dakota",44104,1343,3760,1733,1409,5617,2529,601,2599,4157,11630,2928,1746,4052
0500000US38017,"Cass County, North Dakota",90256,1640,6000,8270,3496,10978,3479,1890,7381,8179,21373,9037,5514,3019
0500000US38035,"Grand Forks County, North Dakota",36134,1307,2472,2504,885,4306,1539,549,1497,2207,11558,4514,1487,1309
0500000US39003,"Allen County, Ohio",44717,740,2368,9162,1653,5691,1314,565,1551,3587,10459,3705,2189,1733
0500000US39007,"Ashtabula County, Ohio",43330,575,2713,9000,886,5813,3042,519,1117,2166,10766,2702,2557,1474
0500000US39013,"Belmont County, Ohio",29135,1246,1992,2047,543,3919,1671,808,1496,1431,7954,2930,1289,1809
0500000US39017,"Butler County, Ohio",170645,925,7488,29696,5411,20642,7990,2018,11222,17735,39673,15392,6237,6216
0500000US39023,"Clark County, Ohio",57900,673,2540,7467,2591,7505,2286,433,3132,3334,15563,6473,2524,3379
0500000US39025,"Clermont County, Ohio",94269,367,4968,15309,2180,13137,4158,1064,8110,9196,20232,7645,5037,2866
0500000US39029,"Columbiana County, Ohio",43698,726,2473,7067,1033,5753,3083,949,1650,3003,10735,4372,1842,1012
0500000US39035,"Cuyahoga County, Ohio",572933,846,21072,66614,15753,61488,26727,10726,45583,61891,159409,50674,27610,24540
0500000US39041,"Delaware County, Ohio",85536,765,3364,7860,2859,9178,3111,2379,10059,11056,21887,5660,3255,4103
0500000US39043,"Erie County, Ohio",35269,448,1995,5165,474,5121,971,318,1322,1941,8547,5556,1995,1416
0500000US39045,"Fairfield County, Ohio",69450,445,4665,5495,2760,8767,6216,1239,5056,4908,16081,5787,3701,4330
0500000US39049,"Franklin County, Ohio",573927,1713,22494,43348,17964,76223,26838,12388,58703,64208,139776,52209,26158,31905
0500000US39055,"Geauga County, Ohio",44238,115,3951,7751,1156,4625,1530,434,3297,4128,9696,3727,2665,1163
0500000US39057,"Greene County, Ohio",70013,1401,2655,7078,1748,8119,2993,1359,4257,7450,18016,5193,2797,6947
0500000US39061,"Hamilton County, Ohio",367321,90,16255,43665,10360,44451,14392,7108,26333,43316,95001,37319,16109,12922
0500000US39063,"Hancock County, Ohio",36192,684,1775,9869,798,4289,1178,40,1588,3185,6964,3433,1215,1174
0500000US39081,"Jefferson County, Ohio",28107,540,1352,3907,676,4194,1999,288,1219,1287,6629,3561,1753,702
0500000US39085,"Lake County, Ohio",114195,769,6511,22370,3486,13154,4292,1588,8826,10149,25628,9348,4670,3404
0500000US39089,"Licking County, Ohio",78762,602,6134,9284,1656,8317,4836,1076,8055,5956,18761,6222,2616,5247
0500000US39093,"Lorain County, Ohio",135796,568,8176,24257,3403,14513,6537,3265,6784,12307,32596,11385,6211,5794
0500000US39095,"Lucas County, Ohio",193662,528,8059,26569,5539,22673,11391,2892,9846,18235,51170,20140,9904,6716
0500000US39099,"Mahoning County, Ohio",96464,564,4878,12497,2773,12875,4222,2476,5296,6983,27509,8224,4426,3741
0500000US39101,"Marion County, Ohio",28388,584,1598,7025,629,3579,898,308,878,1956,6867,1785,1506,775
0500000US39103,"Medina County, Ohio",87569,644,5980,13762,2986,10042,5211,2169,6485,7713,19247,5607,3199,4524
0500000US39109,"Miami County, Ohio",46748,222,2865,10591,972,6222,1489,544,1119,4109,10339,3911,2799,1566
0500000US39113,"Montgomery County, Ohio",231879,324,11005,26986,5474,28750,10211,6414,13058,23130,61591,22357,9413,13166
0500000US39119,"Muskingum County, Ohio",36808,522,3619,5265,1179,6226,1996,377,1663,2599,8460,2838,1211,853
0500000US39133,"Portage County, Ohio",77333,209,4384,14349,2631,8866,2605,2198,3166,5798,18759,8623,3279,2466
0500000US39139,"Richland County, Ohio",51205,590,2060,11393,1548,6063,2122,715,1916,3924,10809,3545,1994,4526
0500000US39141,"Ross County, Ohio",27736,685,738,3958,802,2901,1761,680,819,1325,7843,2837,1190,2197
0500000US39145,"Scioto County, Ohio",27533,401,1715,3695,392,3114,1172,396,1189,1013,8956,2060,1326,2104
0500000US48091,"Comal County, Texas",50126,611,5606,4170,1450,7554,2477,1215,3082,4111,10593,4292,2327,2638
0500000US48099,"Coryell County, Texas",23939,182,1243,643,544,1995,1417,208,1048,2701,5429,1566,943,6020
0500000US48113,"Dallas County, Texas",1107409,7371,101760,110618,28738,117273,64592,27332,107710,144022,199218,101238,64829,32708
0500000US48121,"Denton County, Texas",348902,4195,16422,32115,11161,40634,18865,11957,37025,47079,72276,30318,18198,8657
0500000US48135,"Ector County, Texas",62517,7202,3658,5103,2692,7764,3811,1189,3654,4007,11630,5110,4766,1931
0500000US48139,"Ellis County, Texas",69135,728,6351,9590,2041,6738,3970,1422,4887,4543,16195,6463,3722,2485
0500000US48141,"El Paso County, Texas",304833,2587,20692,21922,8040,40150,20144,9301,13717,29620,74740,25755,14819,23346
0500000US48157,"Fort Bend County, Texas",276190,11304,16695,26673,8989,32434,12109,4591,19489,36916,65173,17601,14084,10132
0500000US48167,"Galveston County, Texas",139605,2072,12165,15152,3492,11808,8910,2310,9593,15530,32418,13625,5902,6628
0500000US48181,"Grayson County, Texas",52118,1889,4017,8933,1003,5154,1701,204,3445,4014,12837,4773,2467,1681
0500000US48183,"Gregg County, Texas",52629,3069,3807,6506,2346,5161,2244,559,2377,5321,10485,6566,2953,1235
0500000US48187,"Guadalupe County, Texas",63170,1056,4337,6255,1797,10028,2292,895,2410,5097,14458,5366,3188,5991
0500000US48201,"Harris County, Texas",1903488,51200,189374,200240,66415,211396,121042,25551,106098,243663,358369,160442,111554,58144
0500000US48203,"Harrison County, Texas",28664,2225,2689,2652,995,2758,1985,172,2429,1719,5840,2354,1900,946
0500000US48209,"Hays County, Texas",73010,559,5608,5128,1965,10147,3375,1289,3513,7780,19514,5688,4192,4252
0500000US48213,"Henderson County, Texas",30631,1198,3161,2371,705,3264,1718,453,3038,1884,6087,3797,1612,1343
0500000US48215,"Hidalgo County, Texas",278649,8941,20905,14005,8340,39925,11765,4201,11678,22033,88723,22651,15456,10026
0500000US48231,"Hunt County, Texas",36463,911,3192,5984,1112,3460,1961,414,1747,3825,7295,3287,2037,1238
0500000US48245,"Jefferson County, Texas",100420,2291,9595,10147,2674,12081,4248,1287,4466,9859,24461,9232,5703,4376
0500000US48251,"Johnson County, Texas",67377,3287,5790,10357,1829,7023,4054,663,3703,4613,15678,3676,2638,4066
0500000US48257,"Kaufman County, Texas",47829,252,4779,5885,2290,5090,2782,798,3311,4046,10221,3151,2422,2802
0500000US48291,"Liberty County, Texas",29830,1973,3332,3423,454,2546,2116,287,1620,1897,6198,1590,2448,1946
0500000US48303,"Lubbock County, Texas",132933,3609,9055,7409,4492,18185,4376,1977,6449,12506,38403,14636,7053,4783
0500000US48309,"McLennan County, Texas",105442,1335,6641,12532,2877,13507,3783,1953,7543,7556,28977,9845,4859,4034
0500000US48329,"Midland County, Texas",65211,12968,4636,3129,2835,7601,2957,1133,2822,4882,10431,5043,4075,2699
0500000US48339,"Montgomery County, Texas",215009,9405,21068,22061,8901,25282,15870,3405,14054,21420,38643,18884,9206,6810
0500000US48355,"Nueces County, Texas",148320,3925,9803,8384,3754,19530,8655,2300,7881,12860,39186,15680,7728,8634
0500000US48361,"Orange County, Texas",34046,441,3131,7439,572,3974,1216,197,994,3105,7671,2866,1373,1067
0500000US48367,"Parker County, Texas",49573,3474,4627,4313,1041,5666,4032,723,2371,3294,10156,3929,2995,2952
0500000US48375,"Potter County, Texas",55823,660,5919,5914,1444,8976,2454,840,2555,3640,11362,6410,3460,2189
0500000US48381,"Randall County, Texas",62295,863,2692,5116,2762,8967,3624,575,4779,4756,16812,3876,3827,3646
0500000US48397,"Rockwall County, Texas",37685,521,1945,4337,1674,4952,1748,992,1745,5509,8228,2681,1352,2001
0500000US48409,"San Patricio County, Texas",27880,1941,2861,1977,250,3499,1629,312,1010,1853,6562,2257,1332,2397
0500000US48423,"Smith County, Texas",96804,3485,5273,7531,3493,12990,3319,1909,5589,10117,24882,10072,4785,3359
0500000US48439,"Tarrant County, Texas",864346,8816,65169,97359,30110,96605,64465,21003,74396,88965,162329,77516,44366,33247
0500000US48441,"Taylor County, Texas",58811,994,4328,2038,2137,6560,2279,860,4485,5139,17069,5577,3710,3635
0500000US48451,"Tom Green County, Texas",45313,1980,2594,4165,1098,5626,976,996,1891,4252,12506,3867,2058,3304
0500000US48453,"Travis County, Texas",529422,2804,40546,48124,11409,56439,13867,12758,35689,81962,104911,56804,28541,35568
0500000US48469,"Victoria County, Texas",39051,2173,2604,4413,1469,5087,1812,507,2137,2758,9437,4214,1402,1038
0500000US48471,"Walker County, Texas",N,N,N,N,N,N,N,N,N,N,N,N,N,N
0500000US48479,"Webb County, Texas",99263,2685,6173,2679,4164,12304,12232,327,4107,8674,22636,8214,5971,9097
0500000US48485,"Wichita County, Texas",54933,1514,3185,4749,1243,8353,1835,1530,3184,3585,12558,4349,3946,4902
0500000US48491,"Williamson County, Texas",211294,1566,12305,24602,5974,27528,6618,3152,15451,29444,44913,15135,10932,13674
0500000US49005,"Cache County, Utah",53994,1176,2842,9652,697,7371,1538,1259,2355,4301,14603,4072,1832,2296
0500000US49011,"Davis County, Utah",135508,670,6953,14171,3320,15306,6391,2522,10055,17186,29384,8674,6511,14365
0500000US49035,"Salt Lake County, Utah",488889,3979,34171,52731,19334,59514,24161,12455,40536,56542,97374,42860,23117,22115
0500000US49049,"Utah County, Utah",213455,4005,11252,21453,4933,27748,6265,5476,12660,27976,58832,16072,9814,6969
0500000US49053,"Washington County, Utah",51780,642,4622,2370,1343,8884,2958,766,2486,4918,12742,5582,2864,1603
0500000US49057,"Weber County, Utah",105540,713,5691,17392,3959,14144,2932,1694,4623,9325,22541,7768,3966,10792
0500000US50007,"Chittenden County, Vermont",86951,801,4428,8881,1063,10878,1898,1539,4764,9983,24295,10820,3931,3670
0500000US51003,"Albemarle County, Virginia",46369,855,3104,1320,502,5272,1121,1002,3220,6700,16534,3120,2316,1303
0500000US51013,"Arlington County, Virginia",132893,128,6045,2856,1214,8164,2506,3691,7661,32569,23591,10137,10638,23693
0500000US51015,"Augusta County, Virginia",33299,875,2281,6377,590,4815,1638,631,1492,2421,6875,1885,2034,1385
0500000US51019,"Bedford County, Virginia",31643,218,2506,5156,900,4112,1406,422,1166,2580,7318,2303,2107,1449
0500000US51041,"Chesterfield County, Virginia",153477,537,10076,13200,4638,18732,7249,2368,15406,16214,35219,9026,6988,13824
0500000US51059,"Fairfax County, Virginia",582131,1052,33637,19999,7456,43621,17823,18673,41097,139634,92976,54128,35130,76905
0500000US51061,"Fauquier County, Virginia",31100,1328,2591,2636,613,3604,1010,873,571,4652,7256,1637,1442,2887
0500000US51069,"Frederick County, Virginia",36149,1758,3727,2500,1415,3936,1406,604,1620,3650,9160,2252,1403,2718
0500000US51085,"Hanover County, Virginia",50145,729,3525,3174,1543,6005,2912,910,4716,6010,10959,2887,2991,3784
0500000US51087,"Henrico County, Virginia",153357,72,7112,10400,4453,17700,6267,2183,22797,21970,31471,12998,6205,9729
0500000US51095,"James City County, Virginia",29689,0,2074,1325,443,3231,972,759,2439,3132,7107,5174,1105,1928
0500000US51107,"Loudoun County, Virginia",169495,1093,7187,6832,2167,17995,5821,7608,11108,46219,27998,13215,8230,14022
0500000US51121,"Montgomery County, Virginia",44231,287,2025,4920,298,4754,1060,734,1304,4146,15933,4398,2518,1854
0500000US51153,"Prince William County, Virginia",200492,1131,18319,7752,2716,22873,7411,4783,10943,38105,35335,11682,8169,31273
0500000US51161,"Roanoke County, Virginia",47309,216,2648,4713,1495,5779,3289,325,5659,4842,11584,2222,2136,2401
0500000US51165,"Rockingham County, Virginia",35659,2134,2833,4941,749,4518,2178,382,1435,2321,8678,2393,1708,1389
0500000US51177,"Spotsylvania County, Virginia",58833,376,4657,2948,993,8436,3051,1018,2945,6859,12185,5390,2666,7309
0500000US51179,"Stafford County, Virginia",61500,338,3800,1889,705,5957,2181,1033,2883,8488,12244,4504,3541,13937
0500000US51199,"York County, Virginia",28788,0,955,2819,775,2658,953,428,1372,3787,7441,2521,1467,3612
0500000US51510,"Alexandria city, Virginia",87060,250,3820,2650,1039,5270,2470,2008,5484,18974,13708,10285,5529,15573
0500000US51550,"Chesapeake city, Virginia",107525,777,7356,7470,3126,12792,5023,2980,6249,12634,24876,9552,4560,10130
0500000US51650,"Hampton city, Virginia",59432,197,3958,7368,1480,6861,1155,871,2765,7722,12814,5001,3302,5938
0500000US51680,"Lynchburg city, Virginia",31344,66,1238,3661,598,4691,717,198,1830,2335,9870,4581,1187,372
0500000US51700,"Newport News city, Virginia",76819,0,3716,10398,1055,10540,2761,1723,3823,7716,16591,7908,2836,7752
0500000US51710,"Norfolk city, Virginia",105268,358,9219,6184,2703,12256,4929,2483,4959,10831,23378,11091,5876,11001
0500000US51740,"Portsmouth city, Virginia",40251,115,2832,3792,616,5138,2253,1040,2067,3875,8189,4610,2397,3327
0500000US51760,"Richmond city, Virginia",94948,81,4814,8574,1768,10149,3831,1845,8484,12753,21583,10724,4378,5964
0500000US51770,"Roanoke city, Virginia",45000,56,3682,4846,1531,5089,2441,787,2425,4983,11469,3347,2223,2121
0500000US51800,"Suffolk city, Virginia",39078,315,3104,4580,712,4855,1894,498,1893,3227,8392,2987,2267,4354
0500000US51810,"Virginia Beach city, Virginia",213470,467,14883,13232,5265,25255,7393,4674,15716,27886,44330,23527,9312,21530
0500000US53005,"Benton County, Washington",81618,4673,6716,6096,2284,9804,5712,1188,3313,14219,15402,4466,3214,4531
0500000US53007,"Chelan County, Washington",31671,3242,1762,1985,1823,3992,1335,584,1257,3230,6635,3419,1573,834
0500000US53009,"Clallam County, Washington",25029,1315,1738,1376,292,2587,1169,514,1460,2096,5645,2653,1844,2340
0500000US53011,"Clark County, Washington",182659,1069,13707,22481,6125,22971,14271,4405,11997,18793,37554,12300,8715,8271
0500000US53015,"Cowlitz County, Washington",38046,1524,2155,6013,790,4595,2457,43,1819,3127,8626,2534,1707,2656
0500000US53021,"Franklin County, Washington",32674,5811,1943,4471,1165,3631,1346,463,1167,2816,5223,2298,1039,1301
0500000US53025,"Grant County, Washington",35473,6732,1346,3814,1182,3634,2426,273,900,2067,7673,2135,1721,1570
0500000US53027,"Grays Harbor County, Washington",26405,1495,741,2608,911,1929,1790,160,1134,1153,5577,3854,1958,3095
0500000US53029,"Island County, Washington",31715,116,2050,3028,121,3553,1462,556,1534,3712,7358,2438,1821,3966
0500000US53033,"King County, Washington",992192,5282,47311,115628,29644,110420,46184,28013,64725,173891,199970,87809,46945,36370
0500000US53035,"Kitsap County, Washington",105492,637,7632,11513,545,12752,4494,2393,5245,10334,23781,9607,5668,10891
0500000US53041,"Lewis County, Washington",28303,1808,3079,3085,443,4472,1855,243,687,1676,5674,2335,1154,1792
0500000US53053,"Pierce County, Washington",344597,1805,26163,32204,11411,45296,18649,6231,19553,29824,78096,31707,18035,25623
0500000US53057,"Skagit County, Washington",49678,1728,3630,6133,1785,7192,1544,795,2345,4185,10137,4081,2592,3531
0500000US53061,"Snohomish County, Washington",341476,3087,25649,52356,9018,41450,12565,10277,20732,34143,68169,28173,18961,16896
0500000US53063,"Spokane County, Washington",210995,1283,11480,17751,8057,27001,10771,3991,13543,20869,57408,18243,10145,10453
0500000US53067,"Thurston County, Washington",110855,2692,7035,5880,2906,10960,4367,1650,4986,9013,23534,7578,6572,23682
0500000US53073,"Whatcom County, Washington",94053,2221,5984,8968,2905,10735,3388,2139,6474,11241,21453,10074,3936,4535
0500000US53077,"Yakima County, Washington",100062,15444,5454,6886,8025,11183,5687,824,3317,5071,22561,7962,3214,4434
0500000US54003,"Berkeley County, West Virginia",46309,48,2722,5549,1116,5793,4318,671,2650,3282,9350,3974,2042,4794
0500000US54011,"Cabell County, West Virginia",41357,498,1917,2773,620,6061,1582,1222,1415,3301,12678,5025,2371,1894
0500000US54033,"Harrison County, West Virginia",27166,1125,1436,1836,684,4399,2647,166,701,1967,7072,2242,1023,1868
0500000US54039,"Kanawha County, West Virginia",88143,2674,4268,4099,3376,11046,4107,2154,4887,7575,22116,9401,4213,8227
0500000US54061,"Monongalia County, West Virginia",47044,1411,2564,3588,672,4713,971,783,2024,4265,17881,5627,1332,1213
0500000US54081,"Raleigh County, West Virginia",29736,3250,1258,740,218,4512,1454,765,631,2193,9067,2077,1377,2194
0500000US54107,"Wood County, West Virginia",36534,402,2676,4108,746,5083,2253,480,1801,3009,8977,3599,1472,1928
0500000US55009,"Brown County, Wisconsin",122441,2037,5223,22287,4038,14015,6789,2847,9320,9228,26028,12902,3302,4425
0500000US55025,"Dane County, Wisconsin",270763,2936,12827,25060,7965,23630,8753,5618,21298,33205,77748,26487,10849,14387
0500000US55027,"Dodge County, Wisconsin",41826,1838,2611,10847,824,5054,1878,1104,1078,2279,8293,2621,1733,1666
0500000US55035,"Eau Claire County, Wisconsin",53415,641,2460,6303,1480,7289,2036,1163,2618,3958,14872,6607,1963,2025
0500000US55039,"Fond du Lac County, Wisconsin",52211,2152,3179,11509,1235,5549,2555,882,2588,2999,11660,3475,2507,1921
0500000US55055,"Jefferson County, Wisconsin",42680,1136,2468,8194,1729,5133,2062,339,1783,3417,8989,3813,1585,2032
0500000US55059,"Kenosha County, Wisconsin",76682,571,4053,13677,2357,10012,4237,1224,3659,6997,17230,6650,2590,3425
0500000US55063,"La Crosse County, Wisconsin",60290,402,2076,8822,1505,9704,2918,925,2848,4258,16705,6211,2052,1864
0500000US55071,"Manitowoc County, Wisconsin",40240,1690,1972,11994,830,3893,1908,287,1653,1928,7524,3571,1442,1548
0500000US55073,"Marathon County, Wisconsin",69887,2335,4126,14917,2447,8415,3762,501,5991,4592,14131,4995,2429,1246
0500000US55079,"Milwaukee County, Wisconsin",432638,2295,14757,62032,11613,45051,19427,9236,28511,46412,117247,41663,18418,15976
0500000US55087,"Outagamie County, Wisconsin",91005,1215,5704,20211,3265,9903,3983,1341,7470,6755,16920,8383,4033,1822
0500000US55089,"Ozaukee County, Wisconsin",44481,395,1920,8457,1449,5217,1294,520,3537,4469,10831,3906,1762,724
0500000US55097,"Portage County, Wisconsin",36587,1567,1556,5312,850,5079,1954,560,3447,2142,7600,3787,1719,1014
0500000US55101,"Racine County, Wisconsin",89471,1277,5010,21080,1916,10877,4399,1051,4207,7594,18218,5729,3567,4546
0500000US55105,"Rock County, Wisconsin",76879,1310,4176,14472,2234,11339,3279,2048,4230,4160,17070,7230,3600,1731
0500000US55109,"St. Croix County, Wisconsin",43907,961,2298,8157,816,4745,2364,448,2995,3249,10622,3347,2020,1885
0500000US55117,"Sheboygan County, Wisconsin",57675,1035,3529,19205,846,5813,1901,372,3160,3264,10584,5034,2112,820
0500000US55127,"Walworth County, Wisconsin",52067,1484,3745,10772,807,7608,2235,848,2318,3037,8034,7844,2053,1282
0500000US55131,"Washington County, Wisconsin",69678,1408,5084,15299,2620,9748,2005,890,4334,6053,13077,4164,3209,1787
0500000US55133,"Waukesha County, Wisconsin",200448,1063,9967,33006,10249,24199,7337,4182,16391,21154,46734,14176,7088,4902
0500000US55139,"Winnebago County, Wisconsin",84739,1448,3332,20073,1349,9768,3758,1315,5504,6537,17432,7927,3907,2389
0500000US55141,"Wood County, Wisconsin",34490,1364,2011,6430,727,3714,1823,602,1117,1841,10055,2239,1556,1011
0500000US56021,"Laramie County, Wyoming",43950,1669,2907,1870,758,4874,2209,942,1385,3218,9765,5302,2311,6740
0500000US56025,"Natrona County, Wyoming",39196,3629,2890,2773,1553,4221,2829,380,1854,2947,9782,3310,1485,1543
0500000US72013,"Arecibo Municipio, Puerto Rico",25718,182,1206,4580,216,3310,516,325,829,2356,5211,2035,799,4153
0500000US72025,"Caguas Municipio, Puerto Rico",51207,40,2844,4782,1891,8442,1461,640,3016,4380,11604,5528,2316,4263
0500000US72031,"Carolina Municipio, Puerto Rico",63640,127,2539,2912,3259,8455,3211,909,4269,7325,11732,7204,4303,7395
0500000US72061,"Guaynabo Municipio, Puerto Rico",40110,262,1881,2375,2911,3954,1417,657,4366,5136,8686,3248,2138,3079
0500000US72113,"Ponce Municipio, Puerto Rico",46525,157,2788,4568,1208,6550,1496,589,1602,4403,10403,5381,2921,4459
0500000US72127,"San Juan Municipio, Puerto Rico",147974,258,8437,5290,5187,16681,5589,2905,10457,20632,33980,14080,11746,12732
0500000US72135,"Toa Alta Municipio, Puerto Rico",26164,237,781,1969,1185,4133,1451,467,1924,2464,4730,2003,1383,3437
0500000US72137,"Toa Baja Municipio, Puerto Rico",34502,0,2471,2347,1834,4688,1859,772,2330,3709,7161,2991,1545,2795
0500000US72139,"Trujillo Alto Municipio, Puerto Rico",27596,0,1691,1586,1044,4168,2005,353,1921,3263,5421,1935,1557,2652
0500000US72097,"Mayagez Municipio, Puerto Rico",22895,322,999,1773,409,2142,635,215,723,1275,7032,3219,2140,2011
0500000US72021,"Bayamn Municipio, Puerto Rico",71470,43,4034,4270,3448,10416,2458,1383,4989,8450,15168,4983,3684,8144
0100000US,United States,139033928,2646975,8686813,14439691,3941066,16203408,6843579,3015521,9275465,14710089,32311107,12859572,6913449,7187193
